  -.5873920E-01  -.3318318E-01  -.3824599E-01  -.1735836E-01 
  -.6433752E-01  -.2430747E-01  -.3878149E-01  -.1388373E-01 
  -.5656545E-01  -.1587823E-01  -.3933273E-01  -.1118077E-01 
  -.5692761E-01  -.1656373E-01  -.4456214E-01  -.1491740E-01 
  -.4464784E-01  -.6760434E-02  -.3619611E-01  -.1058997E-01 
  -.3648032E-01  -.2210299E-03  -.2804476E-01  -.6423188E-02 
  -.3616116E-01   .1434476E-02  -.2207703E-01  -.3259098E-02 
  -.2522981E-01   .7157774E-02  -.7586527E-02   .7492374E-03 
  -.3111081E-02   .1983363E-01   .1216996E-01   .1356828E-01 
   .2334834E-05   .1749439E-02   .2485284E-02   .6258292E-03 
   .7616606E-02  -.3998677E-02  -.2644126E-02  -.1014359E-02 
   .6688659E-02  -.2097103E-02   .1247830E-01   .2599686E-02 
   .4727946E-02  -.9284897E-02   .2221124E-02  -.6506044E-03 
   .1595322E-01  -.1195015E-01  -.6354126E-03  -.4572553E-02 
   .1079198E-01  -.1699407E-01  -.6697814E-02  -.1148529E-01 
   .1997316E-01  -.1240736E-01  -.3062327E-02  -.6581516E-02 
   .2692142E-02  -.2588678E-01  -.1748906E-01  -.2042512E-01 
  -.2391355E-02  -.3179109E-01  -.2437639E-01  -.2246914E-01 
  -.2249916E-02  -.3398299E-01  -.2710283E-01  -.2295562E-01 
  -.1545979E-01  -.4072552E-01  -.3246038E-01  -.2921703E-01 
  -.1432197E-01  -.4556192E-01  -.4320642E-01  -.3143166E-01 
  -.4012957E-01  -.5607738E-01  -.5725004E-01  -.3852835E-01 
  -.4240079E-01  -.5375589E-01  -.5026268E-01  -.3315948E-01 
  -.3263498E-01  -.4201112E-01  -.4946159E-01  -.2642572E-01 
  -.1381713E-01  -.2908255E-01  -.4729447E-01  -.1771778E-01 
  -.3465197E-01  -.4645068E-01  -.6089763E-01  -.3489657E-01 
  -.3330161E-01  -.4305548E-01  -.6050775E-01  -.3160955E-01 
  -.6135010E-01  -.5985261E-01  -.7404592E-01  -.4438510E-01 
  -.8139231E-01  -.5991725E-01  -.7027781E-01  -.4147538E-01 
  -.7323436E-01  -.4304318E-01  -.6335055E-01  -.2895011E-01 
  -.9695863E-01  -.4690917E-01  -.6558880E-01  -.3353912E-01 
  -.1067579      -.4510473E-01  -.5824670E-01  -.3162060E-01 
  -.9458409E-01  -.3901217E-01  -.5276757E-01  -.2834632E-01 
  -.5716501E-01  -.1162062E-01  -.2588370E-01  -.6138995E-02 
  -.5131579E-01  -.1836005E-01  -.2127246E-01  -.1365195E-01 
  -.4132837E-01  -.2639786E-01  -.2243647E-01  -.2096636E-01 
