 45.50    2.16    8.89   19.85   34.55   53.07   75.68
 45.75    2.17    8.93   19.89   34.57   53.15   75.77
 46.00    2.18    8.95   19.94   34.61   53.24   75.80
 46.25    2.19    8.97   19.97   34.65   53.30   75.86
 46.50    2.20    9.02   20.01   34.71   53.37   75.93
 46.75    2.22    9.04   20.05   34.77   53.44   75.97
 47.00    2.23    9.06   20.10   34.81   53.50   76.02
 47.25    2.25    9.09   20.12   34.87   53.57   76.09
 47.50    2.26    9.11   20.16   34.95   53.63   76.14
 47.75    2.28    9.14   20.20   35.00   53.71   76.23
 48.00    2.29    9.16   20.24   35.04   53.76   76.28
 48.25    2.31    9.18   20.29   35.07   53.80   76.35
 48.50    2.32    9.21   20.31   35.13   53.85   76.43
 48.75    2.33    9.23   20.34   35.19   53.94   76.50
 49.00    2.34    9.25   20.37   35.25   53.99   76.56
 49.25    2.35    9.27   20.40   35.29   54.03   76.60
 49.50    2.36    9.30   20.44   35.35   54.10   76.66
 49.75    2.38    9.32   20.46   35.38   54.20   76.72
 50.00    2.39    9.35   20.48   35.42   54.26   76.79
 50.25    2.40    9.39   20.52   35.45   54.31   76.82
 50.50    2.42    9.41   20.56   35.52   54.35   76.88
 50.75    2.43    9.45   20.61   35.57   54.41   76.95
 51.00    2.45    9.48   20.64   35.62   54.48   77.03
 51.25    2.47    9.49   20.71   35.66   54.54   77.08
 51.50    2.51    9.52   20.74   35.73   54.60   77.15
 51.75    2.53    9.54   20.79   35.78   54.64   77.21
 52.00    2.54    9.58   20.81   35.84   54.70   77.29
 52.25    2.56    9.62   20.84   35.89   54.74   77.37
 52.50    2.57    9.65   20.88   35.96   54.80   77.42
 52.75    2.59    9.67   20.91   36.01   54.86   77.48
 53.00    2.60    9.69   20.93   36.04   54.92   77.59
 53.25    2.62    9.71   20.98   36.07   54.95   77.65
 53.50    2.64    9.73   21.00   36.12   55.01   77.71
 53.75    2.66    9.77   21.05   36.20   55.08   77.77
 54.00    2.68    9.80   21.08   36.24   55.14   77.83
 54.25    2.69    9.81   21.11   36.28   55.19   77.86
 54.50    2.71    9.85   21.18   36.33   55.27   77.90
 54.75    2.72    9.89   21.23   36.36   55.31   77.96
 55.00    2.74    9.92   21.26   36.40   55.37   78.02
 55.25    2.76    9.94   21.30   36.45   55.42   78.12
 55.50    2.77    9.98   21.33   36.52   55.49   78.20
 55.75    2.79   10.00   21.35   36.56   55.53   78.24
 56.00    2.80   10.03   21.38   36.61   55.58   78.32
 56.25    2.82   10.05   21.41   36.67   55.65   78.37
 56.50    2.84   10.08   21.45   36.71   55.70   78.47
 56.75    2.85   10.13   21.50   36.77   55.74   78.57
 57.00    2.88   10.16   21.54   36.83   55.83   78.62
 57.25    2.90   10.19   21.57   36.89   55.87   78.70
 57.50    2.91   10.21   21.60   36.93   55.96   78.75
 57.75    2.94   10.23   21.65   36.98   55.99   78.83
 58.00    2.95   10.26   21.68   37.03   56.02   78.94
 58.25    2.97   10.29   21.75   37.08   56.08   79.01
 58.50    2.98   10.32   21.79   37.12   56.14   79.08
 58.75    3.01   10.35   21.83   37.15   56.19   79.15
 59.00    3.03   10.40   21.89   37.19   56.25   79.28
 59.25    3.05   10.41   21.94   37.26   56.32   79.34
 59.50    3.07   10.44   21.99   37.31   56.42   79.42
 59.75    3.09   10.47   22.04   37.38   56.49   79.53
 60.00    3.12   10.49   22.06   37.41   56.53   79.58
 60.25    3.13   10.51   22.08   37.44   56.60   79.64
 60.50    3.16   10.55   22.14   37.52   56.67   79.74
 60.75    3.19   10.58   22.18   37.58   56.70   79.81
 61.00    3.21   10.60   22.22   37.62   56.76   79.86
 61.25    3.23   10.63   22.25   37.68   56.83   79.92
 61.50    3.24   10.65   22.28   37.74   56.88   80.02
 61.75    3.27   10.68   22.32   37.79   56.93   80.09
 62.00    3.28   10.71   22.35   37.86   56.98   80.15
 62.25    3.30   10.74   22.39   37.90   57.08   80.26
 62.50    3.31   10.78   22.41   37.99   57.14   80.34
 62.75    3.35   10.81   22.46   38.04   57.18   80.47
 63.00    3.36   10.85   22.49   38.09   57.26   80.51
 63.25    3.37   10.87   22.52   38.14   57.30   80.58
 63.50    3.39   10.89   22.55   38.19   57.42   80.69
 63.75    3.41   10.93   22.61   38.24   57.49   80.77
 64.00    3.43   10.96   22.65   38.27   57.53   80.86
 64.25    3.46   10.98   22.69   38.34   57.57   80.98
 64.50    3.48   11.02   22.76   38.41   57.67   81.05
 64.75    3.51   11.07   22.81   38.47   57.74   81.14
 65.00    3.53   11.09   22.86   38.51   57.79   81.20
 65.25    3.55   11.13   22.90   38.57   57.86   81.29
 65.50    3.56   11.16   22.93   38.60   57.91   81.39
 65.75    3.57   11.17   22.99   38.63   57.95   81.45
 66.00    3.59   11.19   23.03   38.67   58.01   81.52
 66.25    3.61   11.22   23.08   38.72   58.05   81.59
 66.50    3.63   11.25   23.12   38.76   58.09   81.67
 66.75    3.66   11.28   23.15   38.85   58.17   81.71
 67.00    3.68   11.30   23.20   38.89   58.25   81.76
 67.25    3.70   11.36   23.24   38.94   58.39   81.87
 67.50    3.73   11.40   23.29   38.98   58.45   81.98
 67.75    3.75   11.43   23.36   39.03   58.55   82.08
 68.00    3.77   11.46   23.41   39.10   58.59   82.15
 68.25    3.79   11.49   23.46   39.12   58.64   82.23
 68.50    3.80   11.53   23.49   39.18   58.70   82.30
 68.75    3.83   11.56   23.52   39.24   58.77   82.42
 69.00    3.85   11.60   23.57   39.31   58.87   82.51
 69.25    3.89   11.64   23.62   39.35   58.94   82.56
 69.50    3.92   11.66   23.67   39.39   58.99   82.68
 69.75    3.94   11.72   23.70   39.43   59.05   82.75
 70.00    3.95   11.74   23.75   39.50   59.10   82.83
 70.25    3.98   11.76   23.80   39.58   59.19   82.93
 70.50    4.00   11.81   23.87   39.63   59.26   83.04
 70.75    4.03   11.83   23.92   39.70   59.33   83.12
 71.00    4.05   11.89   23.97   39.76   59.40   83.17
 71.25    4.07   11.92   24.02   39.80   59.45   83.23
 71.50    4.09   11.94   24.09   39.85   59.51   83.32
 71.75    4.12   11.97   24.12   39.94   59.58   83.42
 72.00    4.13   12.00   24.20   39.99   59.65   83.47
 72.25    4.16   12.04   24.24   40.04   59.71   83.51
 72.50    4.18   12.11   24.31   40.11   59.78   83.61
 72.75    4.20   12.14   24.35   40.17   59.91   83.73
 73.00    4.22   12.17   24.39   40.26   60.01   83.84
 73.25    4.24   12.20   24.42   40.30   60.09   83.92
 73.50    4.27   12.23   24.47   40.37   60.15   84.02
 73.75    4.29   12.26   24.51   40.43   60.23   84.09
 74.00    4.31   12.31   24.55   40.49   60.31   84.13
 74.25    4.33   12.36   24.60   40.55   60.36   84.24
 74.50    4.35   12.38   24.67   40.61   60.44   84.32
 74.75    4.39   12.42   24.73   40.70   60.53   84.40
 75.00    4.42   12.47   24.79   40.75   60.59   84.49
 75.25    4.44   12.51   24.83   40.79   60.65   84.56
 75.50    4.46   12.54   24.89   40.85   60.70   84.65
 75.75    4.51   12.58   24.94   40.91   60.79   84.71
 76.00    4.54   12.62   24.98   41.00   60.89   84.81
 76.25    4.56   12.66   25.05   41.04   60.99   84.88
 76.50    4.58   12.70   25.09   41.09   61.08   84.98
 76.75    4.60   12.73   25.13   41.17   61.16   85.08
 77.00    4.63   12.77   25.19   41.22   61.22   85.22
 77.25    4.65   12.81   25.24   41.28   61.31   85.31
 77.50    4.68   12.85   25.32   41.36   61.36   85.47
 77.75    4.71   12.89   25.37   41.42   61.44   85.60
 78.00    4.73   12.93   25.42   41.46   61.53   85.71
 78.25    4.75   12.96   25.47   41.53   61.59   85.84
 78.50    4.78   13.02   25.51   41.61   61.67   85.96
 78.75    4.79   13.06   25.60   41.66   61.77   86.07
 79.00    4.83   13.11   25.68   41.70   61.86   86.15
 79.25    4.85   13.14   25.74   41.77   61.90   86.22
 79.50    4.87   13.19   25.85   41.82   62.01   86.31
 79.75    4.91   13.24   25.92   41.90   62.11   86.43
 80.00    4.96   13.29   26.03   41.96   62.21   86.53
 80.25    4.98   13.33   26.05   42.08   62.29   86.61
 80.50    5.02   13.40   26.11   42.17   62.35   86.74
 80.75    5.08   13.44   26.17   42.27   62.47   86.88
 81.00    5.10   13.48   26.22   42.35   62.52   87.05
 81.25    5.13   13.53   26.27   42.42   62.62   87.17
 81.50    5.16   13.59   26.32   42.49   62.68   87.30
 81.75    5.20   13.65   26.40   42.56   62.81   87.37
 82.00    5.22   13.71   26.52   42.64   62.88   87.49
 82.25    5.24   13.74   26.58   42.73   62.97   87.62
 82.50    5.28   13.80   26.67   42.80   63.11   87.73
 82.75    5.33   13.86   26.71   42.95   63.19   87.80
 83.00    5.37   13.89   26.79   43.05   63.31   87.93
 83.25    5.42   13.92   26.84   43.11   63.37   88.04
 83.50    5.47   13.97   26.90   43.23   63.48   88.17
 83.75    5.50   14.03   26.96   43.32   63.56   88.32
 84.00    5.53   14.07   27.05   43.42   63.70   88.45
 84.25    5.57   14.14   27.13   43.56   63.88   88.52
 84.50    5.62   14.19   27.18   43.68   63.95   88.65
 84.75    5.64   14.23   27.26   43.80   64.06   88.81
 85.00    5.69   14.27   27.30   43.86   64.17   89.08
 85.25    5.72   14.35   27.39   43.96   64.25   89.16
 85.50    5.76   14.40   27.46   44.04   64.37   89.31
 85.75    5.82   14.51   27.54   44.12   64.52   89.41
 86.00    5.84   14.57   27.60   44.24   64.64   89.56
 86.25    5.88   14.63   27.68   44.33   64.72   89.71
 86.50    5.91   14.73   27.77   44.37   64.84   89.86
 86.75    5.93   14.80   27.88   44.47   65.01   90.03
 87.00    5.97   14.86   27.96   44.60   65.17   90.20
 87.25    6.01   14.94   28.05   44.71   65.32   90.36
 87.50    6.04   15.02   28.15   44.85   65.45   90.55
 87.75    6.11   15.07   28.30   44.93   65.62   90.64
 88.00    6.15   15.14   28.37   45.04   65.78   90.75
 88.25    6.19   15.20   28.46   45.17   65.96   90.93
 88.50    6.22   15.27   28.58   45.32   66.09   91.15
 88.75    6.25   15.36   28.65   45.39   66.20   91.34
 89.00    6.31   15.45   28.80   45.60   66.32   91.43
 89.25    6.37   15.52   28.87   45.79   66.43   91.49
 89.50    6.41   15.59   28.94   45.92   66.61   91.65
 89.75    6.45   15.70   29.02   46.02   66.77   91.79
 90.00    6.50   15.78   29.15   46.13   66.87   91.94
 90.25    6.55   15.89   29.22   46.27   66.93   92.12
 90.50    6.64   15.98   29.31   46.38   67.10   92.33
 90.75    6.70   16.05   29.41   46.54   67.32   92.47
 91.00    6.73   16.14   29.55   46.65   67.46   92.66
 91.25    6.78   16.20   29.67   46.79   67.73   92.81
 91.50    6.85   16.34   29.83   46.93   67.86   93.06
 91.75    6.91   16.46   29.94   47.16   68.01   93.18
 92.00    6.98   16.55   30.01   47.34   68.15   93.29
 92.25    7.07   16.64   30.13   47.50   68.28   93.43
 92.50    7.13   16.74   30.22   47.59   68.47   93.55
 92.75    7.25   16.87   30.35   47.71   68.68   93.86
 93.00    7.32   16.98   30.48   47.94   68.88   94.15
 93.25    7.40   17.06   30.57   48.15   69.07   94.33
 93.50    7.50   17.14   30.74   48.31   69.28   94.68
 93.75    7.56   17.24   30.99   48.60   69.65   95.01
 94.00    7.60   17.34   31.19   48.72   69.90   95.36
 94.25    7.67   17.48   31.31   48.90   70.08   95.65
 94.50    7.78   17.67   31.52   49.17   70.33   95.88
 94.75    7.84   17.82   31.63   49.34   70.63   96.31
 95.00    7.96   18.03   31.76   49.67   70.80   96.79
 95.25    8.04   18.21   31.99   49.90   71.17   97.00
 95.50    8.25   18.47   32.25   50.16   71.46   97.42
 95.75    8.36   18.71   32.45   50.46   71.88   97.57
 96.00    8.49   18.99   32.59   50.65   72.16   97.84
 96.25    8.59   19.12   32.82   51.03   72.64   98.09
 96.50    8.68   19.30   33.10   51.44   73.06   98.60
 96.75    8.80   19.49   33.46   51.59   73.53   98.99
 97.00    8.99   19.73   33.75   51.95   73.82   99.44
 97.25    9.16   19.99   34.13   52.30   74.33   99.99
 97.50    9.33   20.33   34.45   52.89   74.66  100.57
 97.75    9.58   20.56   34.77   53.49   75.06  101.12
 98.00    9.94   20.91   35.03   54.01   75.57  101.63
 98.25   10.19   21.25   35.59   54.28   76.01  102.34
 98.50   10.41   21.71   36.00   54.88   76.89  103.09
 98.75   10.89   22.07   36.70   55.63   77.65  103.60
 99.00   11.27   22.43   38.01   56.56   78.72  104.50
 99.25   11.63   23.27   39.09   57.69   79.94  106.09
 99.50   12.13   24.10   40.50   58.99   82.51  108.55
 99.75   13.18   25.83   42.46   62.62   85.66  111.60

