1954	03	2576.3
1954	04	2628.2
1955	01	2703.1
1955	02	2746.5
1955	03	2783.4
1955	04	2800.4
1956	01	2791.7
1956	02	2814.3
1956	03	2812.5
1956	04	2855.8
1957	01	2877.2
1957	02	2872.4
1957	03	2899.2
1957	04	2865.4
1958	01	2792.0
1958	02	2810.6
1958	03	2874.5
1958	04	2941.2
1959	01	2995.5
1959	02	3067.9
1959	03	3063.3
1959	04	3076.4
1960	01	3143.8
1960	02	3132.4
1960	03	3140.9
1960	04	3104.3
1961	01	3126.5
1961	02	3183.0
1961	03	3236.2
1961	04	3301.9
1962	01	3360.8
1962	02	3398.9
1962	03	3431.3
1962	04	3448.1
1963	01	3484.9
1963	02	3529.0
1963	03	3597.8
1963	04	3624.2
1964	01	3704.4
1964	02	3746.9
1964	03	3798.3
1964	04	3809.6
1965	01	3906.6
1965	02	3960.6
1965	03	4038.2
1965	04	4130.0
1966	01	4232.3
1966	02	4249.6
1966	03	4279.0
1966	04	4316.7
1967	01	4355.8
1967	02	4358.8
1967	03	4399.0
1967	04	4433.3
1968	01	4523.4
1968	02	4599.9
1968	03	4633.7
1968	04	4653.9
1969	01	4725.9
1969	02	4739.8
1969	03	4767.9
1969	04	4747.2
1970	01	4739.8
1970	02	4749.2
1970	03	4790.5
1970	04	4738.9
1971	01	4870.3
1971	02	4899.7
1971	03	4934.2
1971	04	4950.2
1972	01	5039.3
1972	02	5154.6
1972	03	5204.7
1972	04	5290.3
1973	01	5425.4
1973	02	5489.3
1973	03	5467.4
1973	04	5518.3
1974	01	5482.4
1974	02	5493.2
1974	03	5435.1
1974	04	5405.9
1975	01	5333.5
1975	02	5374.6
1975	03	5466.0
1975	04	5547.5
1976	01	5670.1
1976	02	5714.5
1976	03	5743.9
1976	04	5787.9
1977	01	5862.4
1977	02	5974.9
1977	03	6079.0
1977	04	6072.8
1978	01	6102.2
1978	02	6326.6
1978	03	6392.8
1978	04	6486.2
1979	01	6500.6
1979	02	6516.5
1979	03	6577.4
1979	04	6593.5
1980	01	6616.2
1980	02	6476.9
1980	03	6462.4
1980	04	6565.9
1981	01	6704.8
1981	02	6652.4
1981	03	6732.0
1981	04	6662.7
1982	01	6548.4
1982	02	6592.7
1982	03	6556.7
1982	04	6560.5
1983	01	6644.8
1983	02	6799.2
1983	03	6932.3
1983	04	7076.5
1984	01	7210.0
1984	02	7335.8
1984	03	7406.6
1984	04	7457.5
1985	01	7517.4
1985	02	7588.3
1985	03	7696.4
1985	04	7758.8
1986	01	7824.4
1986	02	7848.2
1986	03	7930.6
1986	04	7960.4
1987	01	8018.9
1987	02	8114.5
1987	03	8186.7
1987	04	8324.1
1988	01	8379.2
1988	02	8485.4
1988	03	8529.4
1988	04	8645.4
1989	01	8731.2
1989	02	8797.8
1989	03	8866.8
1989	04	8894.9
1990	01	8988.9
1990	02	9025.8
1990	03	9020.3
1990	04	8977.1
1991	01	8918.1
1991	02	8970.3
1991	03	9007.8
1991	04	9058.3
1992	01	9164.0
1992	02	9263.4
1992	03	9349.0
1992	04	9443.6
1993	01	9471.5
1993	02	9518.2
1993	03	9572.0
1993	04	9677.6
1994	01	9781.5
1994	02	9908.3
1994	03	9964.0
1994	04	10075.1
1995	01	10121.5
1995	02	10160.0
1995	03	10227.9
1995	04	10315.5
1996	01	10391.6
1996	02	10561.2
1996	03	10654.2
1996	04	10773.4
1997	01	10844.2
1997	02	11017.0
1997	03	11146.9
1997	04	11224.4
1998	01	11346.6
1998	02	11452.5
1998	03	11585.3
1998	04	11778.3
1999	01	11899.3
1999	02	12005.6
1999	03	12154.3
1999	04	12376.4
2000	01	12406.9
2000	02	12644.2
2000	03	12654.6
2000	04	12751.6
2001	01	12698.4
2001	02	12776.1
2001	03	12710.0
2001	04	12816.3
2002	01	12889.2
2002	02	12937.0
2002	03	13015.6
2002	04	13041.3
2003	01	13091.4
2003	02	13230.6
2003	03	13452.6
2003	04	13634.3
2004	01	13735.1
2004	02	13810.0
2004	03	13941.7
2004	04	14029.0
2005	01	14218.1
2005	02	14282.1
2005	03	14408.0
2005	04	14454.8
2006	01	14631.1
2006	02	14670.4
2006	03	14668.7
2006	04	14793.5
2007	01	14803.5
2007	02	14939.3
2007	03	15097.5
2007	04	15198.6
