1954	10	0.85
1954	11	0.83
1954	12	1.28
1955	01	1.39
1955	02	1.29
1955	03	1.35
1955	04	1.43
1955	05	1.43
1955	06	1.64
1955	07	1.68
1955	08	1.96
1955	09	2.18
1955	10	2.24
1955	11	2.35
1955	12	2.48
1956	01	2.45
1956	02	2.50
1956	03	2.50
1956	04	2.62
1956	05	2.75
1956	06	2.71
1956	07	2.75
1956	08	2.73
1956	09	2.95
1956	10	2.96
1956	11	2.88
1956	12	2.94
1957	01	2.84
1957	02	3.00
1957	03	2.96
1957	04	3.00
1957	05	3.00
1957	06	3.00
1957	07	2.99
1957	08	3.24
1957	09	3.47
1957	10	3.50
1957	11	3.28
1957	12	2.98
1958	01	2.72
1958	02	1.67
1958	03	1.20
1958	04	1.26
1958	05	0.63
1958	06	0.93
1958	07	0.68
1958	08	1.53
1958	09	1.76
1958	10	1.80
1958	11	2.27
1958	12	2.42
1959	01	2.48
1959	02	2.43
1959	03	2.80
1959	04	2.96
1959	05	2.90
1959	06	3.39
1959	07	3.47
1959	08	3.50
1959	09	3.76
1959	10	3.98
1959	11	4.00
1959	12	3.99
1960	01	3.99
1960	02	3.97
1960	03	3.84
1960	04	3.92
1960	05	3.85
1960	06	3.32
1960	07	3.23
1960	08	2.98
1960	09	2.60
1960	10	2.47
1960	11	2.44
1960	12	1.98
1961	01	1.45
1961	02	2.54
1961	03	2.02
1961	04	1.49
1961	05	1.98
1961	06	1.73
1961	07	1.17
1961	08	2.00
1961	09	1.88
1961	10	2.26
1961	11	2.61
1961	12	2.33
1962	01	2.15
1962	02	2.37
1962	03	2.85
1962	04	2.78
1962	05	2.36
1962	06	2.68
1962	07	2.71
1962	08	2.93
1962	09	2.90
1962	10	2.90
1962	11	2.94
1962	12	2.93
1963	01	2.92
1963	02	3.00
1963	03	2.98
1963	04	2.90
1963	05	3.00
1963	06	2.99
1963	07	3.02
1963	08	3.49
1963	09	3.48
1963	10	3.50
1963	11	3.48
1963	12	3.38
1964	01	3.48
1964	02	3.48
1964	03	3.43
1964	04	3.47
1964	05	3.50
1964	06	3.50
1964	07	3.42
1964	08	3.50
1964	09	3.45
1964	10	3.36
1964	11	3.52
1964	12	3.85
1965	01	3.90
1965	02	3.98
1965	03	4.04
1965	04	4.09
1965	05	4.10
1965	06	4.04
1965	07	4.09
1965	08	4.12
1965	09	4.01
1965	10	4.08
1965	11	4.10
1965	12	4.32
1966	01	4.42
1966	02	4.60
1966	03	4.65
1966	04	4.67
1966	05	4.90
1966	06	5.17
1966	07	5.30
1966	08	5.53
1966	09	5.40
1966	10	5.53
1966	11	5.76
1966	12	5.40
1967	01	4.94
1967	02	5.00
1967	03	4.53
1967	04	4.05
1967	05	3.94
1967	06	3.98
1967	07	3.79
1967	08	3.90
1967	09	3.99
1967	10	3.88
1967	11	4.13
1967	12	4.51
1968	01	4.60
1968	02	4.71
1968	03	5.05
1968	04	5.76
1968	05	6.11
1968	06	6.07
1968	07	6.02
1968	08	6.03
1968	09	5.78
1968	10	5.91
1968	11	5.82
1968	12	6.02
1969	01	6.30
1969	02	6.61
1969	03	6.79
